"timestamp","model","command","latency_s","parsed_ok","tokens_in","tokens_out","tokens_total","json","raw"
"2025-08-27T08:07:23","meta-llama/llama-3.3-70b-instruct","Go to the charging station","1.433","1","92","25","117","{""intent"": ""navigate"", ""goal"": {""x"": 0.0, ""y"": 0.0}, ""note"": ""charging station""}","{""intent"":""navigate"",""goal"":{""x"":0.0,""y"":0.0},""note"":""charging station""}"
"2025-08-27T08:07:26","meta-llama/llama-3.3-70b-instruct","Move to the docking station","1.256","1","91","26","117","{""intent"": ""move"", ""goal"": {""x"": 0.0, ""y"": 0.0}, ""note"": ""docking station""}","{""intent"":""move"",""goal"":{""x"":0.0,""y"":0.0},""note"":""docking station""}"
"2025-08-27T08:07:28","meta-llama/llama-3.3-70b-instruct","Move to the docking station","1.611","1","91","26","117","{""intent"": ""move"", ""goal"": {""x"": 0.0, ""y"": 0.0}, ""note"": ""docking station""}","{""intent"":""move"",""goal"":{""x"":0.0,""y"":0.0},""note"":""docking station""}"
"2025-08-27T08:07:31","meta-llama/llama-3.3-70b-instruct","Move to the docking station","3.072","1","91","26","117","{""intent"": ""move"", ""goal"": {""x"": 0.0, ""y"": 0.0}, ""note"": ""docking station""}","{""intent"":""move"",""goal"":{""x"":0.0,""y"":0.0},""note"":""docking station""}"
"2025-08-27T08:07:34","meta-llama/llama-3.3-70b-instruct","Go to the table","1.844","1","90","25","115","{""intent"": ""move"", ""goal"": {""x"": 1.0, ""y"": 1.0}, ""note"": ""table location""}","{""intent"":""move"",""goal"":{""x"":1.0,""y"":1.0},""note"":""table location""}"
"2025-08-27T08:07:36","meta-llama/llama-3.3-70b-instruct","Go to the table","2.047","1","91","25","116","{""intent"": ""move"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""table location unknown, assuming origin""}","{""intent"":""move"",""goal"":{""x"":0,""y"":0},""note"":""table location unknown, assuming origin""}"
"2025-08-27T08:07:38","meta-llama/llama-3.3-70b-instruct","Go to the table","1.946","1","91","25","116","{""intent"": ""move"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""table location unknown, assuming origin""}","{""intent"":""move"",""goal"":{""x"":0,""y"":0},""note"":""table location unknown, assuming origin""}"
"2025-08-27T08:07:42","meta-llama/llama-3.3-70b-instruct","Go to the foldable chair","2.116","1","93","28","121","{""intent"": ""move"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""foldable chair location unknown, please specify coordinates""}","{""intent"":""move"",""goal"":{""x"":0,""y"":0},""note"":""foldable chair location unknown, please specify coordinates""}"
"2025-08-27T08:07:44","meta-llama/llama-3.3-70b-instruct","Go to the foldable chair","1.878","1","93","28","121","{""intent"": ""move"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""foldable chair location unknown, please specify coordinates""}","{""intent"":""move"",""goal"":{""x"":0,""y"":0},""note"":""foldable chair location unknown, please specify coordinates""}"
"2025-08-27T08:07:45","meta-llama/llama-3.3-70b-instruct","Go to the foldable chair","1.434","1","93","28","121","{""intent"": ""move"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""foldable chair location unknown, please specify coordinates""}","{""intent"":""move"",""goal"":{""x"":0,""y"":0},""note"":""foldable chair location unknown, please specify coordinates""}"
"2025-08-27T08:07:49","meta-llama/llama-3.3-70b-instruct","Head to the shelf near entry","1.842","1","93","25","118","{""intent"": ""move"", ""goal"": {""x"": 1.0, ""y"": 0.0}, ""note"": ""near entry""}","{""intent"":""move"",""goal"":{""x"":1.0,""y"":0.0},""note"":""near entry""}"
"2025-08-27T08:07:50","meta-llama/llama-3.3-70b-instruct","Head to the shelf near entry","1.49","1","92","25","117","{""intent"": ""move"", ""goal"": {""x"": 1.0, ""y"": 0.0}, ""note"": ""near entry""}","{""intent"":""move"",""goal"":{""x"":1.0,""y"":0.0},""note"":""near entry""}"
"2025-08-27T08:07:51","meta-llama/llama-3.3-70b-instruct","Head to the shelf near entry","1.172","1","93","25","118","{""intent"": ""move"", ""goal"": {""x"": 1.0, ""y"": 0.0}, ""note"": ""near entry""}","{""intent"":""move"",""goal"":{""x"":1.0,""y"":0.0},""note"":""near entry""}"
"2025-08-27T08:07:55","mistralai/mistral-7b-instruct","Go to the charging station","1.564","1","92","29","121","{""intent"": ""go_to_charging_station"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": """"}"," {""intent"":""go_to_charging_station"",""goal"":{""x"":0,""y"":0},""note"":""""}"
"2025-08-27T08:07:57","mistralai/mistral-7b-instruct","Go to the charging station","1.815","1","92","29","121","{""intent"": ""go_to_charging_station"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": """"}"," {""intent"":""go_to_charging_station"",""goal"":{""x"":0,""y"":0},""note"":""""}"
"2025-08-27T08:07:59","mistralai/mistral-7b-instruct","Go to the charging station","2.047","1","92","29","121","{""intent"": ""go_to_charging_station"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": """"}"," {""intent"":""go_to_charging_station"",""goal"":{""x"":0,""y"":0},""note"":""""}"
"2025-08-27T08:08:04","mistralai/mistral-7b-instruct","Move to the docking station","2.355","1","93","42","135","{""intent"": ""move"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""The docking station's location is assumed to be (0,0) in this context""}"," {""intent"":""move"", ""goal"":{""x"":0, ""y"":0}, ""note"":""The docking station's location is assumed to be (0,0) in this context""}"
"2025-08-27T08:08:05","mistralai/mistral-7b-instruct","Move to the docking station","1.638","1","93","42","135","{""intent"": ""move"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""The docking station's location is assumed to be (0,0) in this context""}"," {""intent"":""move"", ""goal"":{""x"":0, ""y"":0}, ""note"":""The docking station's location is assumed to be (0,0) in this context""}"
"2025-08-27T08:08:07","mistralai/mistral-7b-instruct","Move to the docking station","1.947","1","93","42","135","{""intent"": ""move"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""The docking station's location is assumed to be (0,0) in this context""}"," {""intent"":""move"", ""goal"":{""x"":0, ""y"":0}, ""note"":""The docking station's location is assumed to be (0,0) in this context""}"
"2025-08-27T08:08:11","mistralai/mistral-7b-instruct","Go to the table","1.625","1","91","38","129","{""intent"": ""moveToTable"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Assuming the table is the origin point (0,0)""}"," {""intent"":""moveToTable"", ""goal"":{""x"":0, ""y"":0}, ""note"":""Assuming the table is the origin point (0,0)""}"
"2025-08-27T08:08:12","mistralai/mistral-7b-instruct","Go to the table","1.754","1","91","38","129","{""intent"": ""moveToTable"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Assuming the table is the origin point (0,0)""}"," {""intent"":""moveToTable"", ""goal"":{""x"":0, ""y"":0}, ""note"":""Assuming the table is the origin point (0,0)""}"
"2025-08-27T08:08:14","mistralai/mistral-7b-instruct","Go to the table","1.705","1","91","38","129","{""intent"": ""moveToTable"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Assuming the table is the origin point (0,0)""}"," {""intent"":""moveToTable"", ""goal"":{""x"":0, ""y"":0}, ""note"":""Assuming the table is the origin point (0,0)""}"
"2025-08-27T08:08:19","mistralai/mistral-7b-instruct","Go to the foldable chair","1.741","1","93","55","148","{""intent"": ""move"", ""goal"": {""x"": 0, ""y"": 1}, ""note"": ""Assuming the chair is located in the living room and the 'go' command refers to the y-axis, which is the vertical axis in this context.""}"," {""intent"":""move"", ""goal"":{""x"":0, ""y"":1}, ""note"":""Assuming the chair is located in the living room and the 'go' command refers to the y-axis, which is the vertical axis in this context.""}"
"2025-08-27T08:08:20","mistralai/mistral-7b-instruct","Go to the foldable chair","1.638","1","93","59","152","{""intent"": ""move"", ""goal"": {""x"": 0, ""y"": 1}, ""note"": ""Assuming the chair is in the room and the '1' represents the position of the foldable chair in the room, starting from 0 at the leftmost position.""}"," {""intent"":""move"", ""goal"":{""x"":0, ""y"":1}, ""note"":""Assuming the chair is in the room and the '1' represents the position of the foldable chair in the room, starting from 0 at the leftmost position.""}"
"2025-08-27T08:08:23","mistralai/mistral-7b-instruct","Go to the foldable chair","2.457","1","93","55","148","{""intent"": ""move"", ""goal"": {""x"": 0, ""y"": 1}, ""note"": ""Assuming the chair is located in the living room and the 'go' command refers to the y-axis, which is the vertical axis in this context.""}"," {""intent"":""move"", ""goal"":{""x"":0, ""y"":1}, ""note"":""Assuming the chair is located in the living room and the 'go' command refers to the y-axis, which is the vertical axis in this context.""}"
"2025-08-27T08:08:26","mistralai/mistral-7b-instruct","Head to the shelf near entry","1.993","1","93","41","134","{""intent"": ""move"", ""goal"": {""x"": 0, ""y"": 1}, ""note"": ""Head towards the shelf near the entry, typically found along the wall or near the entrance.""}"," {""intent"":""move"", ""goal"":{""x"":0, ""y"":1}, ""note"":""Head towards the shelf near the entry, typically found along the wall or near the entrance.""}"
"2025-08-27T08:08:27","mistralai/mistral-7b-instruct","Head to the shelf near entry","1.452","1","93","41","134","{""intent"": ""move"", ""goal"": {""x"": 0, ""y"": 1}, ""note"": ""Head towards the shelf near the entry, typically found along the wall or near the entrance.""}"," {""intent"":""move"", ""goal"":{""x"":0, ""y"":1}, ""note"":""Head towards the shelf near the entry, typically found along the wall or near the entrance.""}"
"2025-08-27T08:08:29","mistralai/mistral-7b-instruct","Head to the shelf near entry","1.487","1","93","41","134","{""intent"": ""move"", ""goal"": {""x"": 0, ""y"": 1}, ""note"": ""Head towards the shelf near the entry, typically found along the wall or near the entrance.""}"," {""intent"":""move"", ""goal"":{""x"":0, ""y"":1}, ""note"":""Head towards the shelf near the entry, typically found along the wall or near the entrance.""}"
"2025-08-27T08:08:36","deepseek/deepseek-r1","Go to the charging station","2.556","1","83","223","306","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Charging station location not specified""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Charging station location not specified""}"
"2025-08-27T08:08:39","deepseek/deepseek-r1","Go to the charging station","3.075","1","83","228","311","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Charging station coordinates not specified""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Charging station coordinates not specified""}"
"2025-08-27T08:09:28","deepseek/deepseek-r1","Go to the charging station","49.357","1","84","1568","1652","{""intent"": ""navigate"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Assuming default charging station location; coordinates may need adjustment""}","{""intent"":""navigate"",""goal"":{""x"":0,""y"":0},""note"":""Assuming default charging station location; coordinates may need adjustment""}"
"2025-08-27T08:09:34","deepseek/deepseek-r1","Move to the docking station","2.859","1","83","217","300","{""intent"": ""navigate"", ""goal"": {""x"": 5.0, ""y"": 3.0}, ""note"": ""Docking station location""}","{""intent"":""navigate"",""goal"":{""x"":5.0,""y"":3.0},""note"":""Docking station location""}"
"2025-08-27T08:09:39","deepseek/deepseek-r1","Move to the docking station","5.507","1","84","135","219","{""intent"": ""navigate"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Docking station coordinates not provided; assuming default location.""}","{""intent"":""navigate"",""goal"":{""x"":0,""y"":0},""note"":""Docking station coordinates not provided; assuming default location.""}"
"2025-08-27T08:10:23","deepseek/deepseek-r1","Move to the docking station","43.453","1","84","1355","1439","{""intent"": ""navigate"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Assuming docking station is at origin""}","{""intent"":""navigate"",""goal"":{""x"":0,""y"":0},""note"":""Assuming docking station is at origin""}"
"2025-08-27T08:10:39","deepseek/deepseek-r1","Go to the table","6.615","1","83","194","277","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Specify which table or provide coordinates""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Specify which table or provide coordinates""}"
"2025-08-27T08:10:46","deepseek/deepseek-r1","Go to the table","7.63","1","83","189","272","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Which table? Please specify location or description.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Which table? Please specify location or description.""}"
"2025-08-27T08:10:52","deepseek/deepseek-r1","Go to the table","5.993","1","82","183","265","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Which table? Please specify the location.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Which table? Please specify the location.""}"
"2025-08-27T08:11:04","deepseek/deepseek-r1","Go to the foldable chair","6.554","1","84","225","309","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Specify the location of the foldable chair (coordinates required)""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Specify the location of the foldable chair (coordinates required)""}"
"2025-08-27T08:11:10","deepseek/deepseek-r1","Go to the foldable chair","5.944","1","84","175","259","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Please specify the location of the foldable chair (coordinates or reference point).""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Please specify the location of the foldable chair (coordinates or reference point).""}"
"2025-08-27T08:11:18","deepseek/deepseek-r1","Go to the foldable chair","8.084","1","84","237","321","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Coordinates for the foldable chair are not specified""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Coordinates for the foldable chair are not specified""}"
"2025-08-27T08:11:36","deepseek/deepseek-r1","Head to the shelf near entry","8.951","1","85","267","352","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Specific coordinates for 'shelf near entry' not provided""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Specific coordinates for 'shelf near entry' not provided""}"
"2025-08-27T08:11:48","deepseek/deepseek-r1","Head to the shelf near entry","11.631","1","84","347","431","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""The exact location of 'entry' is unknown; need more details to identify the shelf.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""The exact location of 'entry' is unknown; need more details to identify the shelf.""}"
"2025-08-27T08:12:06","deepseek/deepseek-r1","Head to the shelf near entry","18.527","1","85","551","636","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Exact coordinates of the shelf near the entry are unknown.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Exact coordinates of the shelf near the entry are unknown.""}"
